"","Triad","Narration","Listener","OldOrNew","Transcript","Audience","Hedges","Rising Intonation","ID"
"1385",13,2,2,"New","there’s ah a path going up this way",NA,NA,NA,"13-2-2-New"
"1386",13,2,2,"New","and then one going st still straight",NA,NA,NA,"13-2-2-New"
"1387",13,2,2,"New","roadrunner goes up",NA,NA,NA,"13-2-2-New"
"1388",13,2,2,"New","coyote goes down",NA,NA,NA,"13-2-2-New"
"1389",13,2,2,"New","as the coyote is looking for him",NA,NA,NA,"13-2-2-New"
"1390",13,2,2,"New","he keeps bumping his head up and down on the thing",NA,NA,NA,"13-2-2-New"
"1391",13,2,2,"New","he breaks his light",NA,NA,NA,"13-2-2-New"
"1392",13,2,2,"New","so then he fall he’s on the ground",NA,NA,NA,"13-2-2-New"
"1393",13,2,2,"New","and he pulls a match out of I don’t know where",NA,"I don't know",NA,"13-2-2-New"
"1394",13,2,2,"New","strikes the match and then you see the coyote looking straight ahead",NA,NA,NA,"13-2-2-New"
"1395",13,2,2,"New","and all behind him is TNT",NA,NA,NA,"13-2-2-New"
"1396",13,2,2,"New","soo it explodes",NA,NA,NA,"13-2-2-New"
"1397",13,2,2,"New","and then as you hear the explosion it um",NA,NA,NA,"13-2-2-New"
"1398",13,2,2,"New","it shows the desert and like these cactuses there",NA,"like",NA,"13-2-2-New"
"1399",13,2,2,"New","and then when it explodes it shows the desert",NA,NA,NA,"13-2-2-New"
"1400",13,2,2,"New","and the cactuses spell out YIKES",NA,NA,NA,"13-2-2-New"
"1401",13,2,2,"New","and then that’s where it ended",NA,NA,NA,"13-2-2-New"
"1402",13,3,1,"Old","alright starts out with you have the coyote and the roadrunner",NA,NA,NA,"13-3-1-Old"
"1403",13,3,1,"Old","and you see desert and this little road",NA,NA,NA,"13-3-1-Old"
"1404",13,3,1,"Old","you see two figures going really fast",NA,NA,NA,"13-3-1-Old"
"1405",13,3,1,"Old","and then it like the TV freezes",NA,NA,NA,"13-3-1-Old"
"1406",13,3,1,"Old","and you see the coyote or the roadrunner",NA,NA,NA,"13-3-1-Old"
"1407",13,3,1,"Old","and it says incredible speed in parentheses underneath them",NA,NA,NA,"13-3-1-Old"
"1408",13,3,1,"Old","and then it flashes to the coyote and it says carnivore",NA,NA,NA,"13-3-1-Old"
"1409",13,3,1,"Old","he has this bib on and a knife and a fork",NA,NA,NA,"13-3-1-Old"
"1410",13,3,1,"Old","so then when they like unfreeze it they are running",NA,"like",NA,"13-3-1-Old"
"1411",13,3,1,"Old","and uh roadrunner is not going as fast as he can",NA,NA,NA,"13-3-1-Old"
"1412",13,3,1,"Old","he’s just letting the coyote hanging around",NA,"just",NA,"13-3-1-Old"
"1413",13,3,1,"Old","so then the roadrunner like freezes for a minute",NA,"like",NA,"13-3-1-Old"
"1414",13,3,1,"Old","and you see the coyote like about to dig his fork and knife into him",NA,"like",NA,"13-3-1-Old"
"1415",13,3,1,"Old","and the roadrunner just takes off",NA,NA,NA,"13-3-1-Old"
"1416",13,3,1,"Old","and um the coyote’s has his fork and knife stuck in the ground",NA,NA,NA,"13-3-1-Old"
"1417",13,3,1,"Old","and he just like lands on his face",NA,"just, like",NA,"13-3-1-Old"
"1418",13,3,1,"Old","and smashes his face into the road",NA,NA,NA,"13-3-1-Old"
"1419",13,3,1,"Old","so the coyote comes up with a plan for the next time he sees the roadrunner",NA,NA,NA,"13-3-1-Old"
"1420",13,3,1,"Old","and he has a boxing glove with a spring in it",NA,NA,NA,"13-3-1-Old"
"1421",13,3,1,"Old","and he’s gonna pull it back to the",NA,NA,NA,"13-3-1-Old"
"1422",13,3,1,"Old","it’s wrapped around the rock",NA,NA,NA,"13-3-1-Old"
"1423",13,3,1,"Old","he’s gonna pull back to the rock",NA,NA,NA,"13-3-1-Old"
"1424",13,3,1,"Old","and have the string that would release it",NA,NA,NA,"13-3-1-Old"
"1425",13,3,1,"Old","he was gonna stand behind the rock",NA,NA,NA,"13-3-1-Old"
"1426",13,3,1,"Old","so it would shoot out the the glove at the uh roadrunner",NA,NA,NA,"13-3-1-Old"
"1427",13,3,1,"Old","it might knock him out",NA,NA,NA,"13-3-1-Old"
"1428",13,3,1,"Old","well when he hears the roadrunner coming",NA,NA,NA,"13-3-1-Old"
"1429",13,3,1,"Old","he has a sting in his hand he pulls it",NA,NA,NA,"13-3-1-Old"
"1430",13,3,1,"Old","instead of the glove moving",NA,NA,NA,"13-3-1-Old"
"1431",13,3,1,"Old","the rock moves",NA,NA,NA,"13-3-1-Old"
"1432",13,3,1,"Old","and it like crushed him up against the side of the mountain",NA,"like",NA,"13-3-1-Old"
"1433",13,3,1,"Old","and he’s like has these like stars and  and stuff like that",NA,"like, like, and stuff like that",NA,"13-3-1-Old"
"1434",13,3,1,"Old","and then you see the glove like come back and punch him in the face",NA,"like",NA,"13-3-1-Old"
"1435",13,3,1,"Old","so then his next plan is um",NA,NA,NA,"13-3-1-Old"
"1436",13,3,1,"Old","he has there is the two uh cliffs",NA,NA,NA,"13-3-1-Old"
"1437",13,3,1,"Old","and then underneath is the road",NA,NA,NA,"13-3-1-Old"
"1438",13,3,1,"Old","and he is gonna have",NA,NA,NA,"13-3-1-Old"
"1439",13,3,1,"Old","he has a wire going or a rope going across both to one side to the other",NA,NA,NA,"13-3-1-Old"
"1440",13,3,1,"Old","and he’s gonna have an anvil in his hand",NA,NA,NA,"13-3-1-Old"
"1441",13,3,1,"Old","he’s gonna walk out into the middle",NA,NA,NA,"13-3-1-Old"
"1442",13,3,1,"Old","and wait for the roadrunner to come drop it on him",NA,NA,NA,"13-3-1-Old"
"1443",13,3,1,"Old","well when he walks out to the middle",NA,NA,NA,"13-3-1-Old"
"1444",13,3,1,"Old","the thing like bellies",NA,"thing, like",NA,"13-3-1-Old"
"1445",13,3,1,"Old","and it touches the road",NA,NA,NA,"13-3-1-Old"
"1446",13,3,1,"Old","so then the roadrunner comes up from the side of him",NA,NA,NA,"13-3-1-Old"
"1447",13,3,1,"Old","makes his noise",NA,NA,NA,"13-3-1-Old"
"1448",13,3,1,"Old","coyote gets mad",NA,NA,NA,"13-3-1-Old"
"1449",13,3,1,"Old","and he like throws the anvil to the side",NA,"like",NA,"13-3-1-Old"
"1450",13,3,1,"Old","so that way he would chase the roadrunner",NA,NA,NA,"13-3-1-Old"
"1451",13,3,1,"Old","but when he does that",NA,NA,NA,"13-3-1-Old"
"1452",13,3,1,"Old","it flings him up in the air",NA,NA,NA,"13-3-1-Old"
"1453",13,3,1,"Old","and um he as he is up there he like just realized what he’d done",NA,"like, just",NA,"13-3-1-Old"
"1454",13,3,1,"Old","and then he points to his back and you see a green backpack",NA,NA,NA,"13-3-1-Old"
"1455",13,3,1,"Old","coyote thought it was a parachute but it wasn’t",NA,NA,NA,"13-3-1-Old"
"1456",13,3,1,"Old","so when he pulls the cord it is a backpack",NA,NA,NA,"13-3-1-Old"
"1457",13,3,1,"Old","and like pots and pans come flying out",NA,"like",NA,"13-3-1-Old"
"1458",13,3,1,"Old","and then as he is on his way down",NA,NA,NA,"13-3-1-Old"
"1459",13,3,1,"Old","he has",NA,NA,NA,"13-3-1-Old"
"1460",13,3,1,"Old","he has like the acme umm ah ty or like ibuprofen tylenol aspirin whatever",NA,"like, like, whatever",NA,"13-3-1-Old"
"1461",13,3,1,"Old","and then he takes some and so for when he hits the ground",NA,NA,NA,"13-3-1-Old"
"1462",13,3,1,"Old","then he smashes in the ground when he gets down there",NA,NA,NA,"13-3-1-Old"
"1463",13,3,1,"Old","so then the next time he sees the roadrunner",NA,NA,NA,"13-3-1-Old"
"1464",13,3,1,"Old","the roadrunner like leads him into the coal mine",NA,"like",NA,"13-3-1-Old"
"1465",13,3,1,"Old","and the coyote follows him",NA,NA,NA,"13-3-1-Old"
"1466",13,3,1,"Old","and when he gets halfway in there he realizes he can’t see anymore",NA,NA,NA,"13-3-1-Old"
"1467",13,3,1,"Old","so he goes back to get a helmet with a light on it",NA,NA,NA,"13-3-1-Old"
"1468",13,3,1,"Old","and like right when he is about to go back coyote is right there or the roadrunner is right there",NA,"like",NA,"13-3-1-Old"
"1469",13,3,1,"Old","scares him",NA,NA,NA,"13-3-1-Old"
"1470",13,3,1,"Old","so then they just go off chasing each other",NA,"just",NA,"13-3-1-Old"
"1471",13,3,1,"Old","and in the mine it just shows the coyo or the roadrunner as the green light",NA,NA,NA,"13-3-1-Old"
"1472",13,3,1,"Old","and the coyote as the red light",NA,NA,NA,"13-3-1-Old"
"1473",13,3,1,"Old","and there’s just like the paths",NA,"just, like",NA,"13-3-1-Old"
"1474",13,3,1,"Old","and the coyote or is chasing the roadrunner around",NA,NA,NA,"13-3-1-Old"
"1475",13,3,1,"Old","so it’s like going really fast",NA,"like",NA,"13-3-1-Old"
"1476",13,3,1,"Old","and then the roadrunner like",NA,"like",NA,"13-3-1-Old"
"1477",13,3,1,"Old","kinda like goes off into like one of the different tunnels",NA,"kinda, like, like",NA,"13-3-1-Old"
"1478",13,3,1,"Old","and you see the coyote still going around and around",NA,NA,NA,"13-3-1-Old"
"1479",13,3,1,"Old","trying to pretend like he’s following the roadrunner",NA,NA,NA,"13-3-1-Old"
"1480",13,3,1,"Old","and um then the roadrunner makes a noise",NA,NA,NA,"13-3-1-Old"
"1481",13,3,1,"Old","and you see the coyote like come back",NA,"like",NA,"13-3-1-Old"
"1482",13,3,1,"Old","and go to like the thing that the roadrunner is on",NA,"like",NA,"13-3-1-Old"
"1483",13,3,1,"Old","and then they wind up in like a diagonal tunnel",NA,"like",NA,"13-3-1-Old"
"1484",13,3,1,"Old","it’s going like that",NA,NA,NA,"13-3-1-Old"
"1485",13,3,1,"Old","and um at the end of the diagonal tunnel was uh uh a tunnel going up",NA,NA,NA,"13-3-1-Old"
"1486",13,3,1,"Old","and a tunnel going still going straight",NA,NA,NA,"13-3-1-Old"
"1487",13,3,1,"Old","so um the roadrunner goes up",NA,NA,NA,"13-3-1-Old"
"1488",13,3,1,"Old","coyote stays straight",NA,NA,NA,"13-3-1-Old"
"1489",13,3,1,"Old","and as the coyote is going through his straight one",NA,NA,NA,"13-3-1-Old"
"1490",13,3,1,"Old","he keeps hitting his head on the the tunnel",NA,NA,NA,"13-3-1-Old"
"1491",13,3,1,"Old","his light breaks",NA,NA,NA,"13-3-1-Old"
"1492",13,3,1,"Old","and he pulls a match out of somewhere he had a match",NA,NA,NA,"13-3-1-Old"
"1493",13,3,1,"Old","and when it lights up he’s looking straight",NA,NA,NA,"13-3-1-Old"
"1494",13,3,1,"Old","and um all behind him is TNT",NA,NA,NA,"13-3-1-Old"
"1495",13,3,1,"Old","so that explodes",NA,NA,NA,"13-3-1-Old"
"1496",13,3,1,"Old","but as it explodes it shows the um the top of the desert",NA,NA,NA,"13-3-1-Old"
"1497",13,3,1,"Old","and there’s cactuses there",NA,NA,NA,"13-3-1-Old"
"1498",13,3,1,"Old","and as it makes the explosion",NA,NA,NA,"13-3-1-Old"
"1499",13,3,1,"Old","you see the cactuses and they form a YIKES",NA,NA,NA,"13-3-1-Old"
"1500",13,3,1,"Old","and that was it",NA,NA,NA,"13-3-1-Old"
"1501",14,1,1,"New","alright so the cartoon starts out",NA,NA,NA,"14-1-1-New"
"1502",14,1,1,"New","it’s in the middle of the dessert",NA,NA,NA,"14-1-1-New"
"1503",14,1,1,"New","and we see wile e coyote chasing the roadrunner","ohh alright mm-hmm",NA,NA,"14-1-1-New"
"1504",14,1,1,"New","and you see them running very very fast",NA,NA,NA,"14-1-1-New"
"1505",14,1,1,"New","and like very blurry blurred because they are moving so fast","mm-hmm","like",NA,"14-1-1-New"
"1506",14,1,1,"New","and then all of a sudden you see it like a freeze frame on the roadrunner",NA,"like",NA,"14-1-1-New"
"1507",14,1,1,"New","and that says name roadrunner and then like his name in latin",NA,"like",NA,"14-1-1-New"
"1508",14,1,1,"New","like includibilus something or other",NA,"like, something or other",NA,"14-1-1-New"
"1509",14,1,1,"New","and then it does the same wile e coyote",NA,NA,NA,"14-1-1-New"
"1510",14,1,1,"New","show so it shows its name coyote",NA,NA,NA,"14-1-1-New"
"1511",14,1,1,"New","and then like carnivorus vulgaris",NA,"like",NA,"14-1-1-New"
"1512",14,1,1,"New","alright ?",NA,NA,"?","14-1-1-New"
"1513",14,1,1,"New","and so instead of going back it like it starts going in slow motion now",NA,"like",NA,"14-1-1-New"
"1514",14,1,1,"New","and you see that uh wile e coyote",NA,NA,NA,"14-1-1-New"
"1515",14,1,1,"New","he has a knife and fork in hand like this",NA,NA,NA,"14-1-1-New"
"1516",14,1,1,"New","and he has like a handkerchief around his neck",NA,"like",NA,"14-1-1-New"
"1517",14,1,1,"New","and then they slowly work up to full speed",NA,NA,NA,"14-1-1-New"
"1518",14,1,1,"New","and he’s about to to like stab the roadrunner",NA,"like",NA,"14-1-1-New"
"1519",14,1,1,"New","with the fork and knife",NA,NA,NA,"14-1-1-New"
"1520",14,1,1,"New","but then roadrunner goes MEEP MEEP",NA,NA,NA,"14-1-1-New"
"1521",14,1,1,"New","and he runs away",NA,NA,NA,"14-1-1-New"
"1522",14,1,1,"New","and instead he stabs the ground",NA,NA,NA,"14-1-1-New"
"1523",14,1,1,"New","so he is on the ground now",NA,NA,NA,"14-1-1-New"
"1524",14,1,1,"New","and he is looking frustrated",NA,NA,NA,"14-1-1-New"
"1525",14,1,1,"New","and then you know he puts his finger in the air like he has an idea",NA,"you know",NA,"14-1-1-New"
"1526",14,1,1,"New","alright ?",NA,NA,"?","14-1-1-New"
"1527",14,1,1,"New","and so the next scene is there’s like a big rock",NA,"like",NA,"14-1-1-New"
"1528",14,1,1,"New","and he attaches this contraption to it",NA,NA,NA,"14-1-1-New"
"1529",14,1,1,"New","so there’s like a punching like a boxing glove uh on",NA,"like",NA,"14-1-1-New"
"1530",14,1,1,"New","and it’s attached to a large metal spring",NA,NA,NA,"14-1-1-New"
"1531",14,1,1,"New","and he basically like coils up the the spring and the boxing glove","mm-hmm","like",NA,"14-1-1-New"
"1532",14,1,1,"New","and he attaches like a hook onto the rock so to hold it in place",NA,"like",NA,"14-1-1-New"
"1533",14,1,1,"New","he’s walk uh",NA,NA,NA,"14-1-1-New"
"1534",14,1,1,"New","the coyote stands behind the rock",NA,NA,NA,"14-1-1-New"
"1535",14,1,1,"New","and as the roadrunner is running by on the street",NA,"like",NA,"14-1-1-New"
"1536",14,1,1,"New","like he he unlatches uh expecting the punching bag to hit him",NA,NA,NA,"14-1-1-New"
"1537",14,1,1,"New","but instead the rock moves backwards",NA,NA,NA,"14-1-1-New"
"1538",14,1,1,"New","and smashes him into the cliff behind him",NA,NA,NA,"14-1-1-New"
"1539",14,1,1,"New","so he’s standing there",NA,NA,NA,"14-1-1-New"
"1540",14,1,1,"New","and he looks you know terrible because he’s been smashed",NA,NA,"you know","14-1-1-New"
"1541",14,1,1,"New","and then the the the boxing glove comes back at him",NA,NA,NA,"14-1-1-New"
"1542",14,1,1,"New","and hits him in the face","okay",NA,NA,"14-1-1-New"
"1543",14,1,1,"New","alright ?",NA,NA,"?","14-1-1-New"
"1544",14,1,1,"New","so after this",NA,NA,NA,"14-1-1-New"
"1545",14,1,1,"New","we see a blueprint on the screen for his next plan",NA,NA,NA,"14-1-1-New"
"1546",14,1,1,"New","and it shows like two cliffs with like um",NA,"like, like",NA,"14-1-1-New"
"1547",14,1,1,"New","like a drop in between them",NA,"like, like",NA,"14-1-1-New"
"1548",14,1,1,"New","and the street on the bottom",NA,NA,NA,"14-1-1-New"
"1549",14,1,1,"New","and it shows like a tightwire on top of it",NA,"like",NA,"14-1-1-New"
"1550",14,1,1,"New","and you see his plans on the side",NA,NA,NA,"14-1-1-New"
"1551",14,1,1,"New","it says something like uh",NA,"like",NA,"14-1-1-New"
"1552",14,1,1,"New","walk across tightwire",NA,NA,NA,"14-1-1-New"
"1553",14,1,1,"New","drop anvil on roadrunner",NA,NA,NA,"14-1-1-New"
"1554",14,1,1,"New","and then roadrunner burger",NA,NA,NA,"14-1-1-New"
"1555",14,1,1,"New","okay ?",NA,NA,"?","14-1-1-New"
"1556",14,1,1,"New","so we see him on top of one side of the cliff",NA,NA,NA,"14-1-1-New"
"1557",14,1,1,"New","and he has the anvil","mm-hmm",NA,NA,"14-1-1-New"
"1558",14,1,1,"New","he’s carrying it across the wire",NA,NA,NA,"14-1-1-New"
"1559",14,1,1,"New","and when he steps on the wire",NA,NA,NA,"14-1-1-New"
"1560",14,1,1,"New","you know he starts to drop slowly towards the street",NA,"you know",NA,"14-1-1-New"
"1561",14,1,1,"New","and then the roadrunner runs up to him and goes MEEP MEEP",NA,NA,NA,"14-1-1-New"
"1562",14,1,1,"New","and then you know runs away in the opposite direction",NA,"you know",NA,"14-1-1-New"
"1563",14,1,1,"New","and so he’s he’s looking frustrated",NA,NA,NA,"14-1-1-New"
"1564",14,1,1,"New","he throws the anvil to the side",NA,NA,NA,"14-1-1-New"
"1565",14,1,1,"New","and he gets launched up in the air",NA,NA,NA,"14-1-1-New"
"1566",14,1,1,"New","alright ? aand you know as he’s falling down",NA,"you know","?","14-1-1-New"
"1567",14,1,1,"New","you know he’s like it’s okay",NA,"you know, like",NA,"14-1-1-New"
"1568",14,1,1,"New","I have my backpack on",NA,NA,NA,"14-1-1-New"
"1569",14,1,1,"New","he points to his backpack",NA,NA,NA,"14-1-1-New"
"1570",14,1,1,"New","and he pulls the ripcord to open up his backpack",NA,NA,NA,"14-1-1-New"
"1571",14,1,1,"New","thinking there’s a parachute",NA,NA,NA,"14-1-1-New"
"1572",14,1,1,"New","but in fact a lot of utensils just fall out of the backpack",NA,"just",NA,"14-1-1-New"
"1573",14,1,1,"New","and then he grabs a box of aspirin",NA,NA,NA,"14-1-1-New"
"1574",14,1,1,"New","and he opens it up",NA,NA,NA,"14-1-1-New"
"1575",14,1,1,"New","and you see a bunch of aspirin come out",NA,NA,NA,"14-1-1-New"
"1576",14,1,1,"New","and he grabs some",NA,NA,NA,"14-1-1-New"
"1577",14,1,1,"New","and then he gulps down the aspirin ?",NA,NA,"?","14-1-1-New"
"1578",14,1,1,"New","and then he waves bye bye",NA,NA,NA,"14-1-1-New"
"1579",14,1,1,"New","and then he falls down to the to the ground",NA,NA,NA,"14-1-1-New"
"1580",14,1,1,"New","and so the next scene is",NA,NA,NA,"14-1-1-New"
"1581",14,1,1,"New","they’re running along the coyote chasing the roadrunner",NA,NA,NA,"14-1-1-New"
"1582",14,1,1,"New","and you see a sign for a cactus mine",NA,NA,NA,"14-1-1-New"
"1583",14,1,1,"New","so they run into this mine",NA,NA,NA,"14-1-1-New"
"1584",14,1,1,"New","uh coyote is running after the roadrunner",NA,NA,NA,"14-1-1-New"
"1585",14,1,1,"New","and coyote starts to run in",NA,NA,NA,"14-1-1-New"
"1586",14,1,1,"New","and he notices it’s getting darker and darker till it’s pitch black",NA,NA,NA,"14-1-1-New"
"1587",14,1,1,"New","so he runs back to the entrance",NA,NA,NA,"14-1-1-New"
"1588",14,1,1,"New","and he gets one of those mining helmets",NA,NA,NA,"14-1-1-New"
"1589",14,1,1,"New","and then we see that roadrunner was following him",NA,NA,NA,"14-1-1-New"
"1590",14,1,1,"New","and roadrunner already has his own mining helmet","mm-hmm",NA,NA,"14-1-1-New"
"1591",14,1,1,"New","and then he goes MEEP MEEP",NA,NA,NA,"14-1-1-New"
"1592",14,1,1,"New","and then he runs away",NA,NA,NA,"14-1-1-New"
"1593",14,1,1,"New","and then the scene progresses where uh",NA,NA,NA,"14-1-1-New"
"1594",14,1,1,"New","wile e coyote is represented as a red dot",NA,NA,NA,"14-1-1-New"
"1595",14,1,1,"New","and the roadrunner is represented as a green dot because it is really dark",NA,NA,NA,"14-1-1-New"
"1596",14,1,1,"New","and you see like a maze like picture",NA,"like, maze-like",NA,"14-1-1-New"
